user_id,posted,item_id,playtime_forever,genres
66655493948,2014,49520,1303.0,"['Action', 'RPG']"
66655493948,2014,4000,412.0,"['Indie', 'Simulation']"
66655493948,2014,24240,136.0,['Action']
66655493948,2015,206420,1943.0,"['Action', 'Adventure']"
66655493948,2014,620,887.0,"['Action', 'Adventure']"
66655493948,2014,265930,95.0,"['Casual', 'Indie', 'Simulation']"
66655493948,2014,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561197980311109,2014,3720,1393.0,['Strategy']
76561197980311109,2014,8870,2084.0,['Action']
76561197980311109,2015,298110,575.0,"['Action', 'Adventure']"
76561197980311109,2015,319630,37.0,"['Action', 'Adventure']"
76561197980311109,2014,57690,1815.0,"['Simulation', 'Strategy']"
76561197980311109,2014,301520,38.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
ch0na1171za,2015,11590,906.0,['Simulation']
ch0na1171za,2015,298110,575.0,"['Action', 'Adventure']"
ch0na1171za,2014,221540,414.0,"['Indie', 'Strategy']"
ch0na1171za,2014,289650,1974.0,"['Action', 'Adventure']"
ch0na1171za,2014,45700,193.0,"['Action', 'Adventure']"
ch0na1171za,2014,213670,121.0,"['Action', 'Adventure', 'RPG']"
ch0na1171za,2014,230190,2453.0,"['Indie', 'Strategy']"
mtrain3,2014,730,23532.0,['Action']
mtrain3,2014,203160,1142.0,"['Action', 'Adventure']"
76561198046193884,2015,239140,669.0,"['Action', 'RPG']"
76561198046193884,2014,247730,44.0,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
76561198046193884,2015,357480,118.0,"['Casual', 'Free to Play']"
76561198087379866,2015,620,887.0,"['Action', 'Adventure']"
channel28,2015,55230,4326.0,['Action']
channel28,2015,269490,90.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
channel28,2015,63380,172.0,['Action']
channel28,2015,29800,196.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
channel28,2015,34900,39.0,['Indie']
channel28,2014,209000,1412.0,"['Action', 'Adventure']"
channel28,2015,335240,8.0,"['Free to Play', 'Indie', 'Massively Multiplayer']"
hopeandchaos,2014,730,23532.0,['Action']
hopeandchaos,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
hopeandchaos,2015,420,323.0,['Action']
76561198009171141,2014,306130,1329.0,"['Massively Multiplayer', 'RPG']"
chardie420,2015,730,23532.0,['Action']
dankmarmes,2015,200210,99.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
dankmarmes,2015,730,23532.0,['Action']
CharlesSwan,2014,233720,137.0,"['Action', 'Indie', 'Simulation']"
CharlesSwan,2015,208650,1851.0,"['Action', 'Adventure']"
CharlesSwan,2015,200260,100.0,"['Action', 'Adventure']"
CharlesSwan,2014,239820,117.0,"['Casual', 'Indie', 'Simulation', 'Strategy']"
CharlesSwan,2014,620,887.0,"['Action', 'Adventure']"
CharlesSwan,2013,209000,1412.0,"['Action', 'Adventure']"
CharlesSwan,2013,4000,412.0,"['Indie', 'Simulation']"
76561198069841997,2014,248570,54.0,"['Action', 'Free to Play', 'Indie', 'Strategy']"
corruptedphoenix,2015,236430,592.0,"['Action', 'RPG']"
corruptedphoenix,2015,339800,247.0,"['Indie', 'RPG', 'Simulation', 'Strategy']"
76561198032052459,2012,211420,15.0,"['Action', 'RPG']"
76561198030601352,2014,221680,234.0,"['Casual', 'Simulation']"
chash132,2015,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
chash132,2015,245170,107.0,"['Action', 'Indie']"
76561198100282394,2014,237110,151.0,['Action']
76561198100282394,2014,206420,1943.0,"['Action', 'Adventure']"
76561198100282394,2014,8190,3083.0,"['Action', 'Adventure']"
76561198100282394,2014,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198100282394,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
47332585890115903727,2015,299360,10.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']"
47332585890115903727,2014,206500,288.0,"['Action', 'Free to Play', 'Indie', 'Strategy', 'Early Access']"
47332585890115903727,2015,342980,74.0,"['Action', 'Free to Play', 'Indie', 'RPG']"
47332585890115903727,2015,340810,46.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
47332585890115903727,2014,307290,90.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']"
76561198010336981,2011,6860,78.0,['Action']
checkm80,2013,209540,58.0,"['Action', 'Indie', 'Simulation']"
76561198045638756,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
76561198056401947,2014,22300,1357.0,['RPG']
76561198056401947,2014,730,23532.0,['Action']
76561198056401947,2014,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
cheesywaffleburger,2014,4000,412.0,"['Indie', 'Simulation']"
cheesywaffleburger,2015,200910,672.0,"['Indie', 'RPG']"
cheesywaffleburger,2015,383980,751.0,['Indie']
cheesywaffleburger,2015,104900,120.0,"['Action', 'Adventure', 'Indie', 'RPG']"
cheesywaffleburger,2013,215530,77.0,"['Action', 'Adventure', 'Indie', 'RPG']"
Cheezles,2013,620,887.0,"['Action', 'Adventure']"
PotatoBlazing,2015,7600,22.0,['Strategy']
PotatoBlazing,2015,278970,29.0,"['Action', 'Adventure']"
PotatoBlazing,2015,323610,14102.0,"['Simulation', 'Strategy']"
JimmaDougs,2014,49520,1303.0,"['Action', 'RPG']"
GAHK,2015,420,323.0,['Action']
GAHK,2015,220,696.0,['Action']
GAHK,2015,70,108.0,['Action']
GAHK,2015,380,168.0,['Action']
76561198071815954,2015,17410,356.0,"['Action', 'Adventure']"
76561198071815954,2015,351290,15.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']"
finding_dad,2015,319630,37.0,"['Action', 'Adventure']"
finding_dad,2015,214490,279.0,['Action']
finding_dad,2015,271590,9119.0,"['Action', 'Adventure']"
DARKSOULSPVPPPP,2015,202970,671.0,['Action']
DARKSOULSPVPPPP,2015,377160,2001.0,['RPG']
DARKSOULSPVPPPP,2015,335300,395.0,"['Action', 'RPG']"
DARKSOULSPVPPPP,2015,211420,15.0,"['Action', 'RPG']"
DARKSOULSPVPPPP,2015,234140,134.0,"['Action', 'Adventure']"
76561198059640748,2014,221680,234.0,"['Casual', 'Simulation']"
76561198059640748,2015,253710,198.0,"['Action', 'Adventure', 'Free to Play', 'Simulation', 'Sports']"
assasssin,2013,209160,423.0,['Action']
cheltenham98,2014,113020,116.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
76561198065827553,2015,293260,48.0,"['Free to Play', 'RPG', 'Strategy']"
76561198059989388,2014,204450,241.0,['Action']
sasssay,2013,239820,117.0,"['Casual', 'Indie', 'Simulation', 'Strategy']"
76561198055937906,2014,65980,4185.0,['Strategy']
76561198078524860,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
76561198078524860,2015,346250,4.0,"['Adventure', 'Casual', 'Free to Play', 'Indie']"
76561198078524860,2013,211820,67.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
megatetsujin28,2015,391540,395.0,"['Indie', 'RPG']"
megatetsujin28,2014,8870,2084.0,['Action']
megatetsujin28,2015,620,887.0,"['Action', 'Adventure']"
76561198097150329,2014,70000,104.0,"['Action', 'Indie']"
76561198021700114,2015,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
76561198021700114,2013,240,1853.0,['Action']
quoquo1dog,2014,225080,74.0,"['Action', 'Adventure', 'Indie']"
76561198119358777,2015,304050,378.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
chicken_tonight,2015,227940,7.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
chicken_tonight,2015,313120,380.0,"['Adventure', 'Indie', 'Early Access']"
chicken_tonight,2014,220200,120.0,"['Indie', 'Simulation']"
chicken_tonight,2015,285900,246.0,"['Action', 'Adventure', 'Casual', 'Indie']"
chicken_tonight,2015,206190,355.0,"['Action', 'Indie', 'Strategy']"
chicken_tonight,2015,268650,478.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
chicken_tonight,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
Chickety,2015,730,23532.0,['Action']
Chickety,2015,344760,580.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
chicogrande,2011,20570,69.0,['Strategy']
chicogrande,2011,15620,2085.0,['Strategy']
flazep,2015,730,23532.0,['Action']
chikeninahole,2014,235460,386.0,['Action']
JazzaStatic,2013,40800,119.0,['Indie']
76561198070702618,2015,240,1853.0,['Action']
48226746,2014,730,23532.0,['Action']
48226746,2014,214950,869.0,['Strategy']
48226746,2014,238430,77.0,"['Action', 'Adventure', 'Indie']"
48226746,2014,1250,10006.0,['Action']
48226746,2014,15390,112.0,['Action']
76561198026332069,2014,241930,889.0,"['Action', 'Adventure']"
76561198084782208,2015,42910,588.0,"['Action', 'RPG']"
ParaChymp,2014,420,323.0,['Action']
76561198097584957,2015,209000,1412.0,"['Action', 'Adventure']"
chinnaye,2014,730,23532.0,['Action']
76561198092457262,2015,304050,378.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
76561198092457262,2015,227940,7.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
76561198060758376,2014,730,23532.0,['Action']
76561198065987818,2014,218230,51.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
76561198065987818,2013,4000,412.0,"['Indie', 'Simulation']"
76561198065987818,2014,730,23532.0,['Action']
76561198065987818,2014,318530,57.0,"['Action', 'Adventure', 'Indie']"
76561198065987818,2014,230410,1381.0,"['Action', 'Free to Play']"
76561198044346263,2015,269050,26.0,"['Adventure', 'Indie']"
76561198044346263,2015,294860,1735.0,"['Action', 'RPG', 'Strategy']"
76561198044346263,2014,206440,61.0,"['Adventure', 'Indie', 'RPG']"
76561198044346263,2014,265930,95.0,"['Casual', 'Indie', 'Simulation']"
Chocchipfudge,2013,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
76561198029675856,2014,34030,60.0,['Strategy']
ponywithahat,2014,237310,2.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
theMafiaKing,2014,203160,1142.0,"['Action', 'Adventure']"
theMafiaKing,2014,12200,89.0,"['Action', 'Adventure']"
chokadokada,2015,4000,412.0,"['Indie', 'Simulation']"
chokadokada,2014,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
chokadokada,2014,730,23532.0,['Action']
Frostbyte69,2014,261030,567.0,['Adventure']
Frostbyte69,2015,255710,246.0,"['Simulation', 'Strategy']"
Frostbyte69,2014,203160,1142.0,"['Action', 'Adventure']"
76561198063036360,2014,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
yourdadsaslut,2014,222520,99.0,"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
3523436346,2015,236430,592.0,"['Action', 'RPG']"
3523436346,2014,730,23532.0,['Action']
76561198071178936,2014,1250,10006.0,['Action']
76561198071178936,2013,63380,172.0,['Action']
76561198074831889,2014,265930,95.0,"['Casual', 'Indie', 'Simulation']"
76561198074831889,2014,220160,2523.0,"['Action', 'Racing']"
76561198074831889,2013,238320,417.0,"['Action', 'Adventure', 'Indie']"
76561198074831889,2013,57300,12.0,"['Action', 'Adventure', 'Indie']"
xxironlakxx,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
76561198008901482,2014,730,23532.0,['Action']
76561198097058965,2014,4000,412.0,"['Indie', 'Simulation']"
Christpastor,2014,209000,1412.0,"['Action', 'Adventure']"
76561198035762535,2014,24960,5716.0,['Action']
madzit,2014,8930,10345.0,['Strategy']
76561198094460843,2015,225540,245.0,"['Action', 'Adventure']"
76561198094460843,2014,227940,7.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
thanatos204,2014,8870,2084.0,['Action']
Angon,2013,8870,2084.0,['Action']
xChromazone,2015,355840,86.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Early Access']"
thiswar1,2013,33930,3.0,"['Action', 'Simulation', 'Strategy']"
FatalPoint,2015,292120,243.0,['RPG']
FatalPoint,2015,307880,40.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
FatalPoint,2015,210770,121.0,"['Action', 'Indie', 'Strategy']"
chubbyninja5,2015,307780,357.0,['Action']
CMSO,2014,8870,2084.0,['Action']
netto5,2014,242720,144.0,"['Action', 'Free to Play', 'Indie']"
76561198077248859,2014,24240,136.0,['Action']
76561198077248859,2014,730,23532.0,['Action']
76561198043109268,2015,730,23532.0,['Action']
ehrrhanwjr12,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
funkymeme,2014,212680,500.0,"['Indie', 'Simulation', 'Strategy']"
funkymeme,2014,21090,585.0,['Action']
funkymeme,2014,4000,412.0,"['Indie', 'Simulation']"
76561198072929556,2015,274900,375.0,"['Action', 'Indie']"
76561198072929556,2015,204450,241.0,['Action']
76561198072929556,2015,271590,9119.0,"['Action', 'Adventure']"
76561198072929556,2014,250900,329.0,['Action']
76561198072929556,2014,273110,813.0,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']"
76561198072929556,2014,4000,412.0,"['Indie', 'Simulation']"
GTAadam,2015,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
76561198072896899,2014,234190,200.0,"['Action', 'Indie', 'Simulation']"
76561198072896899,2014,105600,772.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198072896899,2014,231060,3.0,"['Free to Play', 'Massively Multiplayer', 'RPG']"
76561198072896899,2014,3900,338.0,['Strategy']
CSGO4lyf,2014,298110,575.0,"['Action', 'Adventure']"
CSGO4lyf,2014,250600,7.0,"['Casual', 'Free to Play', 'Indie']"
cja2008,2014,620,887.0,"['Action', 'Adventure']"
cja2008,2014,220200,120.0,"['Indie', 'Simulation']"
cja2008,2013,220260,77.0,"['Casual', 'Simulation']"
pipekissXD,2013,22200,271.0,"['Action', 'Indie']"
pipekissXD,2015,113200,1494.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198094055339,2014,250900,329.0,['Action']
jh13mvp,2014,730,23532.0,['Action']
jh13mvp,2014,250600,7.0,"['Casual', 'Free to Play', 'Indie']"
76561198075920681,2013,109600,10.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
76561198075920681,2013,99900,45.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
recognise,2014,48700,1024.0,"['Action', 'RPG']"
LockyBalboa,2014,108800,36.0,['Action']
76561198070439611,2013,73170,16.0,['Strategy']
roitethere,2015,730,23532.0,['Action']
roitethere,2015,224260,327.0,"['Action', 'Free to Play', 'Indie']"
roitethere,2015,17570,400.0,"['Action', 'Free to Play', 'Indie']"
clemboy500,2014,214830,4.0,"['Action', 'Casual', 'RPG']"
clemboy500,2014,266210,377.0,"['Indie', 'RPG']"
76561198040469947,2014,104900,120.0,"['Action', 'Adventure', 'Indie', 'RPG']"
weaselthing,2011,240,1853.0,['Action']
weaselthing,2015,331200,35.0,"['Adventure', 'Casual', 'Indie', 'Simulation']"
76561198063119247,2015,346110,1.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
76561198063119247,2015,213670,121.0,"['Action', 'Adventure', 'RPG']"
76561198063119247,2014,252330,317.0,"['Action', 'Adventure', 'Indie']"
76561198063119247,2014,233720,137.0,"['Action', 'Indie', 'Simulation']"
76561198052794990,2014,55230,4326.0,['Action']
76561198088844840,2013,230410,1381.0,"['Action', 'Free to Play']"
76561198088844840,2013,209870,623.0,"['Action', 'Free to Play']"
76561198088844840,2014,1250,10006.0,['Action']
fieryclockwork,2014,248570,54.0,"['Action', 'Free to Play', 'Indie', 'Strategy']"
ClockworkLunatic,2015,22200,271.0,"['Action', 'Indie']"
ClockworkLunatic,2014,274190,182.0,"['Action', 'Adventure', 'Casual', 'Indie']"
ClockworkLunatic,2014,219150,218.0,"['Action', 'Indie']"
pwnddumass,2015,252950,969.0,"['Action', 'Indie', 'Racing', 'Sports']"
pwnddumass,2015,250600,7.0,"['Casual', 'Free to Play', 'Indie']"
pwnddumass,2014,230410,1381.0,"['Action', 'Free to Play']"
pwnddumass,2014,10,6.0,['Action']
pwnddumass,2014,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
Jackaas21,2014,220240,182.0,"['Action', 'Adventure']"
76561198047237949,2014,8930,10345.0,['Strategy']
76561198047237949,2014,65980,4185.0,['Strategy']
76561198047237949,2014,257710,19.0,"['Casual', 'Free to Play', 'Indie']"
76561198047237949,2014,730,23532.0,['Action']
76561198047237949,2014,35450,14194.0,"['Action', 'Massively Multiplayer', 'Simulation']"
Cloudarrahea,2015,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
76561198094652307,2014,204030,3860.0,"['Action', 'Adventure', 'RPG']"
76561198061797422,2014,212160,18.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
jangMVP,2015,730,23532.0,['Action']
76561198063161083,2013,25000,139.0,"['Action', 'Indie']"
76561198063161083,2013,234190,200.0,"['Action', 'Indie', 'Simulation']"
76561198063161083,2015,211820,67.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
76561198063161083,2014,242760,118.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
76561198063161083,2014,230410,1381.0,"['Action', 'Free to Play']"
76561198063161083,2013,8190,3083.0,"['Action', 'Adventure']"
c1u,2014,730,23532.0,['Action']
76561198046022115,2013,219640,339.0,"['Action', 'Indie']"
76561198071176877,2015,258520,255.0,"['Adventure', 'Indie']"
76561198071176877,2014,233720,137.0,"['Action', 'Indie', 'Simulation']"
76561198071176877,2015,307780,357.0,['Action']
76561198082567207,2015,386360,3869.0,"['Action', 'Free to Play']"
CNraympetic,2014,202970,671.0,['Action']
76561198089683053,2014,4000,412.0,"['Indie', 'Simulation']"
76561198034708226,2015,6060,37.0,['Action']
CockInCider,2014,283960,321.0,"['Adventure', 'Casual']"
CockInCider,2014,12900,115.0,['Indie']
CockInCider,2014,113200,1494.0,"['Action', 'Adventure', 'Indie', 'RPG']"
CockInCider,2013,221100,1005.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']"
76561198056188895,2014,200710,459.0,"['Action', 'Adventure', 'Indie', 'RPG']"
76561198091710192,2015,730,23532.0,['Action']
illogik01,2015,303210,83.0,"['Adventure', 'Indie']"
illogik01,2015,287340,122.0,"['Racing', 'Sports']"
illogik01,2015,234140,134.0,"['Action', 'Adventure']"
notcoralee,2014,209650,429.0,['Action']
notcoralee,2015,346110,1.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
notcoralee,2014,304930,54.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']"
76561198017747531,2015,287700,235.0,"['Action', 'Adventure']"
darkn64,2015,207610,798.0,['Adventure']
darkn64,2015,409160,46.0,"['Free to Play', 'Indie']"
darkn64,2015,266010,141.0,"['Casual', 'Indie']"
darkn64,2014,200170,76.0,['Strategy']
darkn64,2013,113200,1494.0,"['Action', 'Adventure', 'Indie', 'RPG']"
rudetube,2015,317620,6.0,"['RPG', 'Strategy']"
76561198052516588,2015,7940,1185.0,['Action']
mickylolz12,2015,271590,9119.0,"['Action', 'Adventure']"
76561198027555735,2015,230410,1381.0,"['Action', 'Free to Play']"
76561198027555735,2015,301520,38.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
76561198027555735,2015,317360,6.0,"['Action', 'Free to Play', 'Indie']"
76561198060929389,2015,96100,9.0,"['Action', 'Casual', 'Indie']"
claE3ton,2014,248570,54.0,"['Action', 'Free to Play', 'Indie', 'Strategy']"
claE3ton,2014,241600,73.0,"['Action', 'Indie', 'RPG']"
76561198090206489,2015,271590,9119.0,"['Action', 'Adventure']"
76561198056482812,2015,391540,395.0,"['Indie', 'RPG']"
76561198056482812,2012,70,108.0,['Action']
76561198066465073,2014,244730,130.0,"['Action', 'Indie']"
76561198041883863,2014,730,23532.0,['Action']
76561197982203533,2015,205990,3616.0,['Strategy']
76561198069561067,2014,22370,949.0,['RPG']
666slayerr666,2014,4000,412.0,"['Indie', 'Simulation']"
76561198044885418,2015,252490,219.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
76561198054970463,2014,4560,1061.0,"['Action', 'Strategy']"
76561198054970463,2014,42700,966.0,['Action']
76561198054970463,2014,220,696.0,['Action']
76561198054970463,2014,70,108.0,['Action']
76561198054970463,2013,1250,10006.0,['Action']
Cmdr_Hoosky,2015,730,23532.0,['Action']
commanderjao,2014,238010,2176.0,"['Action', 'RPG']"
commanderjao,2013,35450,14194.0,"['Action', 'Massively Multiplayer', 'Simulation']"
AdvancedUnit,2014,4000,412.0,"['Indie', 'Simulation']"
AdvancedUnit,2013,70000,104.0,"['Action', 'Indie']"
AdvancedUnit,2014,209870,623.0,"['Action', 'Free to Play']"
